"Data","À vista R$","À vista US$","inx"
"30/08/1999","157.77","81.79","738"
"31/08/1999","158.02","82.35","739"
"01/09/1999","163.68","84.81","740"
"02/09/1999","164.2","85.61","741"
"03/09/1999","160.8","83.97","742"
"06/09/1999","159.84","83.95","743"
"08/09/1999","158.51","84.09","744"
"09/09/1999","152.28","81.3","745"
"10/09/1999","148.64","79.28","746"
"13/09/1999","149.68","79.03","747"
"14/09/1999","149.96","79.76","748"
"15/09/1999","146.69","78.03","749"
"16/09/1999","145.92","77.49","750"
"17/09/1999","145.02","77.22","751"
"20/09/1999","141.97","75.8","752"
"21/09/1999","140.24","74.48","753"
"22/09/1999","139.51","73.7","754"
"23/09/1999","142.84","75.1","755"
"24/09/1999","144.6","75.59","756"
"27/09/1999","146.3","76","757"
"28/09/1999","148.89","77.11","758"
"29/09/1999","151.86","78.89","759"
"30/09/1999","145.58","74.89","760"
"01/10/1999","143.9","74.25","761"
"04/10/1999","146.39","75.42","762"
"05/10/1999","153.18","78.47","763"
"06/10/1999","155.33","79.49","764"
"07/10/1999","154.72","79.88","765"
"08/10/1999","155.1","79.25","766"
"11/10/1999","165.77","85.01","767"
"13/10/1999","214.27","109.38","768"
"14/10/1999","193.95","98.55","769"
"15/10/1999","197.96","100.08","770"
"18/10/1999","169.3","84.73","771"
"19/10/1999","174.24","86.99","772"
"20/10/1999","175.22","88.01","773"
"21/10/1999","164.15","82.49","774"
"22/10/1999","170.79","86.52","775"
"25/10/1999","186.8","94.16","776"
"26/10/1999","178.01","89.23","777"
"27/10/1999","180.35","90.63","778"
"28/10/1999","188.18","95.33","779"
"29/10/1999","191.7","98.36","780"
"01/11/1999","208.43","107.27","781"
"03/11/1999","200.32","103.1","782"
"04/11/1999","199.68","104","783"
"05/11/1999","196.96","102.53","784"
"08/11/1999","209.47","108.59","785"
"09/11/1999","214","110.59","786"
"10/11/1999","211.74","109.71","787"
"11/11/1999","218.07","112.76","788"
"12/11/1999","229.4","118.55","789"
"16/11/1999","242.97","125.63","790"
"17/11/1999","245.88","127.33","791"
"18/11/1999","218.48","113.2","792"
"19/11/1999","224.15","116.02","793"
"22/11/1999","227.88","117.83","794"
"23/11/1999","215.35","111.41","795"
"24/11/1999","214.89","111.34","796"
"25/11/1999","217.27","112.69","797"
"26/11/1999","217.03","112.74","798"
"29/11/1999","232.4","120.92","799"
"30/11/1999","252.3","131.2","800"
"01/12/1999","252.08","131.71","801"
"02/12/1999","268.33","140.93","802"
"03/12/1999","274.57","146.2","803"
"06/12/1999","251.32","134.61","804"
"07/12/1999","249.79","134.3","805"
"08/12/1999","248.1","133.03","806"
"09/12/1999","231.07","123.63","807"
"10/12/1999","241.1","129.35","808"
"13/12/1999","237.96","128.49","809"
"14/12/1999","234.67","126.78","810"
"15/12/1999","243.65","131.84","811"
"16/12/1999","251.05","136.67","812"
"17/12/1999","252.42","139.61","813"
"20/12/1999","260.96","144.02","814"
"21/12/1999","230.62","126.3","815"
"22/12/1999","223.98","123","816"
"23/12/1999","228.38","124.66","817"
"27/12/1999","227.01","123.91","818"
"28/12/1999","227.69","124.35","819"
"29/12/1999","226.75","125.34","820"
"30/12/1999","229.21","128.05","821"
"03/01/2000","217","119.23","822"
"04/01/2000","220.51","118.62","823"
"05/01/2000","230.85","125.46","824"
"06/01/2000","231.9","125.76","825"
"07/01/2000","230.81","125.99","826"
"10/01/2000","240.49","132.43","827"
"11/01/2000","236.49","129.8","828"
"12/01/2000","237.28","129.66","829"
"13/01/2000","237.34","130.91","830"
"14/01/2000","227.42","125.93","831"
"17/01/2000","222.33","123.93","832"
"18/01/2000","224.64","125.29","833"
"19/01/2000","224.98","125.48","834"
"20/01/2000","218.37","122.47","835"
"21/01/2000","215.03","121.21","836"
"24/01/2000","214.56","120.95","837"
"25/01/2000","212.11","119.36","838"
"26/01/2000","214.58","120.55","839"
"27/01/2000","214.71","120.55","840"
"28/01/2000","213.85","118.87","841"
"31/01/2000","209.59","117.55","842"
"01/02/2000","211.22","118","843"
"02/02/2000","213.16","119.28","844"
"03/02/2000","214.29","119.98","845"
"04/02/2000","216.7","122.5","846"
"07/02/2000","215.33","121.66","847"
"08/02/2000","212","120.04","848"
"09/02/2000","210.08","118.83","849"
"10/02/2000","210.58","119.24","850"
"11/02/2000","209.91","118.59","851"
"14/02/2000","201.45","113.62","852"
"15/02/2000","196.56","110.49","853"
"16/02/2000","194.05","109.39","854"
"17/02/2000","191.58","107.99","855"
"18/02/2000","188.6","106.02","856"
"21/02/2000","184.07","103.47","857"
"22/02/2000","184.41","103.2","858"
"23/02/2000","184.24","103.27","859"
"24/02/2000","181.37","102.01","860"
"25/02/2000","172.84","97.59","861"
"28/02/2000","176.32","99.17","862"
"29/02/2000","176.51","99.78","863"
"01/03/2000","180.52","102.28","864"
"02/03/2000","189.06","107.54","865"
"03/03/2000","192.88","110.4","866"
"08/03/2000","196.99","113.02","867"
"09/03/2000","200.86","115.37","868"
"10/03/2000","199.89","114.55","869"
"13/03/2000","198.88","113.91","870"
"14/03/2000","193.5","111.4","871"
"15/03/2000","192.66","110.73","872"
"16/03/2000","200.13","115.15","873"
"17/03/2000","198.08","113.84","874"
"20/03/2000","192.38","110.69","875"
"21/03/2000","194.88","112.13","876"
"22/03/2000","197.4","114.1","877"
"23/03/2000","188.08","109.35","878"
"24/03/2000","189.98","109.56","879"
"27/03/2000","189.74","108.55","880"
"28/03/2000","197.06","113.06","881"
"29/03/2000","195.56","112","882"
"30/03/2000","195.02","111.5","883"
"31/03/2000","194.66","112","884"
"03/04/2000","189","108.44","885"
"04/04/2000","187.45","107.24","886"
"05/04/2000","189.47","108.45","887"
"06/04/2000","188.15","107.76","888"
"07/04/2000","187.13","107.43","889"
"10/04/2000","180.53","103.69","890"
"11/04/2000","179.52","102.93","891"
"12/04/2000","173.85","99.11","892"
"13/04/2000","175.46","98.3","893"
"14/04/2000","172.61","96.76","894"
"17/04/2000","172.22","96.97","895"
"18/04/2000","175.99","99.83","896"
"19/04/2000","178.04","100.25","897"
"20/04/2000","180.73","101.19","898"
"24/04/2000","177.62","98.9","899"
"25/04/2000","181.16","101.21","900"
"26/04/2000","178.91","99.28","901"
"27/04/2000","178.28","98.71","902"
"28/04/2000","180.09","99.61","903"
"02/05/2000","184.67","102.42","904"
"03/05/2000","177.24","97.49","905"
"04/05/2000","181.83","100.29","906"
"05/05/2000","182.43","101.24","907"
"08/05/2000","182.46","100.92","908"
"09/05/2000","183.48","101.26","909"
"10/05/2000","182.24","100.19","910"
"11/05/2000","178.24","97.66","911"
"12/05/2000","172.12","93.7","912"
"15/05/2000","171.63","93.99","913"
"16/05/2000","173.1","95.11","914"
"17/05/2000","171.84","93.9","915"
"18/05/2000","171.86","93.71","916"
"19/05/2000","180.91","98.37","917"
"22/05/2000","190.65","103","918"
"23/05/2000","190.58","102.68","919"
"24/05/2000","185.38","100.64","920"
"25/05/2000","178.93","96.82","921"
"26/05/2000","178.59","97.27","922"
"29/05/2000","177.54","96.43","923"
"30/05/2000","180.11","98.37","924"
"31/05/2000","169.07","92.59","925"
"01/06/2000","170.93","94.07","926"
"02/06/2000","172.17","95.54","927"
"05/06/2000","167.38","93.41","928"
"06/06/2000","158.04","87.8","929"
"07/06/2000","163.27","90.91","930"
"08/06/2000","163.59","90.68","931"
"09/06/2000","165.31","91.58","932"
"12/06/2000","164.54","91.06","933"
"13/06/2000","163.63","90.35","934"
"14/06/2000","163.53","90.35","935"
"15/06/2000","158.47","87.45","936"
"16/06/2000","156.46","86.73","937"
"19/06/2000","153.27","84.91","938"
"20/06/2000","150.12","83.35","939"
"21/06/2000","144.18","79.57","940"
"23/06/2000","152.4","83.46","941"
"26/06/2000","150.48","82.5","942"
"27/06/2000","150.41","82.51","943"
"28/06/2000","149.24","81.95","944"
"29/06/2000","147.18","81.27","945"
"30/06/2000","140.21","77.55","946"
"03/07/2000","138.21","76.19","947"
"04/07/2000","138.44","76.49","948"
"05/07/2000","140.59","77.93","949"
"06/07/2000","134.22","74.53","950"
"07/07/2000","130.22","72.34","951"
"10/07/2000","139.35","77.55","952"
"11/07/2000","151.16","83.79","953"
"12/07/2000","151.38","83.96","954"
"13/07/2000","170.8","94.26","955"
"14/07/2000","147.1","81.5","956"
"17/07/2000","168.06","93.52","957"
"18/07/2000","195.57","108.83","958"
"19/07/2000","182.33","101.01","959"
"20/07/2000","155.06","86.29","960"
"21/07/2000","160.12","89.11","961"
"24/07/2000","138.95","77.54","962"
"25/07/2000","139.75","78.03","963"
"26/07/2000","141.54","79.07","964"
"27/07/2000","142.53","80.07","965"
"28/07/2000","143.76","80.5","966"
"31/07/2000","141","79.04","967"
"01/08/2000","141.94","79.34","968"
"02/08/2000","142.9","79.57","969"
"03/08/2000","143.37","79.87","970"
"04/08/2000","143.24","79.93","971"
"07/08/2000","143.07","79.62","972"
"08/08/2000","142.25","79.29","973"
"09/08/2000","133.35","74.17","974"
"10/08/2000","135.85","75.64","975"
"11/08/2000","139.22","77.26","976"
"14/08/2000","134.21","74.31","977"
"15/08/2000","135.3","75","978"
"16/08/2000","133.83","73.81","979"
"17/08/2000","137.32","75.95","980"
"18/08/2000","138","75.91","981"
"21/08/2000","138.21","75.85","982"
"22/08/2000","138.99","76.49","983"
"23/08/2000","135.13","74.12","984"
"24/08/2000","139.97","76.91","985"
"25/08/2000","139.48","76.47","986"
"28/08/2000","133.76","73.01","987"
"29/08/2000","134.43","73.54","988"
"30/08/2000","132.91","72.87","989"
"31/08/2000","133.43","73.11","990"
"01/09/2000","134.87","73.9","991"
"04/09/2000","132.57","72.56","992"
"05/09/2000","130.6","71.6","993"
"06/09/2000","134.77","74.01","994"
"08/09/2000","137.64","75.67","995"
"11/09/2000","138.68","76.11","996"
"12/09/2000","139.54","76.25","997"
"13/09/2000","142.84","78.01","998"
"14/09/2000","137.92","75.04","999"
"15/09/2000","137.65","74.57","1000"
"18/09/2000","140.78","75.77","1001"
"19/09/2000","141.17","76.18","1002"
"20/09/2000","135.08","72.74","1003"
"21/09/2000","134","72.28","1004"
"22/09/2000","134.36","72.75","1005"
"25/09/2000","136.26","73.78","1006"
"26/09/2000","141.13","76.25","1007"
"27/09/2000","135.57","73.24","1008"
"28/09/2000","138.33","75.02","1009"
"29/09/2000","143.07","77.54","1010"
"02/10/2000","135.41","73.11","1011"
"03/10/2000","137.08","74.02","1012"
"04/10/2000","138.37","74.63","1013"
"05/10/2000","138.02","74.65","1014"
"06/10/2000","139.62","75.22","1015"
"09/10/2000","140.31","75.68","1016"
"10/10/2000","140.95","75.95","1017"
"11/10/2000","145.23","78.12","1018"
"13/10/2000","143.04","76.37","1019"
"16/10/2000","153.39","82.07","1020"
"17/10/2000","157.93","84.32","1021"
"18/10/2000","157.62","84.07","1022"
"19/10/2000","154.03","82.06","1023"
"20/10/2000","151.56","80.32","1024"
"23/10/2000","142.05","74.92","1025"
"24/10/2000","143.39","75.03","1026"
"25/10/2000","142.57","74.1","1027"
"26/10/2000","139.52","72.03","1028"
"27/10/2000","140.78","73.48","1029"
"30/10/2000","137.91","71.94","1030"
"31/10/2000","140.54","73.93","1031"
"01/11/2000","141.87","73.93","1032"
"03/11/2000","142.19","73.18","1033"
"06/11/2000","144.51","74.6","1034"
"07/11/2000","144.13","73.76","1035"
"08/11/2000","145.4","73.92","1036"
"09/11/2000","145.6","74.09","1037"
"10/11/2000","146.01","74.99","1038"
"13/11/2000","142.12","72.77","1039"
"14/11/2000","142.71","73.07","1040"
"16/11/2000","140.62","72.07","1041"
"17/11/2000","141.47","71.92","1042"
"20/11/2000","142.65","74.41","1043"
"21/11/2000","138.9","72.34","1044"
"22/11/2000","138.22","71.54","1045"
"23/11/2000","138.89","71.11","1046"
"24/11/2000","138.67","70.82","1047"
"27/11/2000","138.94","70.49","1048"
"28/11/2000","140.94","71.62","1049"
"29/11/2000","142.13","72.66","1050"
"30/11/2000","136.98","69.15","1051"
"01/12/2000","137.25","69.57","1052"
"04/12/2000","135.89","68.67","1053"
"05/12/2000","134.34","68.58","1054"
"06/12/2000","135.35","68.5","1055"
"07/12/2000","136.78","69.26","1056"
"08/12/2000","131.04","66.55","1057"
"11/12/2000","132.1","67.13","1058"
"12/12/2000","132.56","67.29","1059"
"13/12/2000","131.07","67.01","1060"
"14/12/2000","124.96","63.62","1061"
"15/12/2000","124.42","63.32","1062"
"18/12/2000","123.06","62.91","1063"
"19/12/2000","120.95","61.93","1064"
"20/12/2000","120.17","61.34","1065"
"21/12/2000","122.84","62.87","1066"
"22/12/2000","120.42","61.47","1067"
"26/12/2000","124.28","63.37","1068"
"27/12/2000","123.57","63.01","1069"
"28/12/2000","124.5","63.78","1070"
"02/01/2001","119.92","61.78","1071"
"03/01/2001","119.18","61.69","1072"
"04/01/2001","121.26","62.47","1073"
"05/01/2001","121.92","62.36","1074"
"08/01/2001","121.48","62.26","1075"
"09/01/2001","122.32","62.92","1076"
"10/01/2001","122.4","62.93","1077"
"11/01/2001","123.34","63.06","1078"
"12/01/2001","126.12","64.71","1079"
"15/01/2001","130.98","67.24","1080"
"16/01/2001","131.51","67.34","1081"
"17/01/2001","133.54","68.27","1082"
"18/01/2001","127.28","65.07","1083"
"19/01/2001","133.45","68.15","1084"
"22/01/2001","138.54","70.79","1085"
"23/01/2001","136.76","69.77","1086"
"24/01/2001","137.66","69.84","1087"
"25/01/2001","129.84","65.78","1088"
"26/01/2001","130.04","65.81","1089"
"29/01/2001","128.25","64.94","1090"
"30/01/2001","124.65","63.37","1091"
"31/01/2001","124.77","63.21","1092"
"01/02/2001","126.69","63.69","1093"
"02/02/2001","125.23","62.93","1094"
"05/02/2001","125","62.37","1095"
"06/02/2001","125.67","62.8","1096"
"07/02/2001","124.84","62.23","1097"
"08/02/2001","125.18","62.84","1098"
"09/02/2001","126.93","64.07","1099"
"12/02/2001","127.2","64.14","1100"
"13/02/2001","128.3","64.57","1101"
"14/02/2001","128.49","64.6","1102"
"15/02/2001","127.71","64.24","1103"
"16/02/2001","123.47","61.86","1104"
"19/02/2001","124.03","61.95","1105"
"20/02/2001","128.28","63.79","1106"
"21/02/2001","128.67","62.89","1107"
"22/02/2001","129.8","63.5","1108"
"23/02/2001","130.99","64.27","1109"
"28/02/2001","130.4","63.73","1110"
"01/03/2001","128.77","63.03","1111"
"02/03/2001","129.33","63.77","1112"
"05/03/2001","129.04","63.82","1113"
"06/03/2001","130.9","64.33","1114"
"07/03/2001","131.08","64.19","1115"
"08/03/2001","128.81","62.74","1116"
"09/03/2001","124.85","61.02","1117"
"12/03/2001","125.31","60.89","1118"
"13/03/2001","124.77","60.48","1119"
"14/03/2001","124.94","60.19","1120"
"15/03/2001","121.51","57.94","1121"
"16/03/2001","121.36","57.03","1122"
"19/03/2001","122.85","58.03","1123"
"20/03/2001","123.97","59.49","1124"
"21/03/2001","122.91","57.87","1125"
"22/03/2001","122.41","56.59","1126"
"23/03/2001","123.09","56.62","1127"
"26/03/2001","125.18","58.63","1128"
"27/03/2001","122.99","57.85","1129"
"28/03/2001","123.36","58","1130"
"29/03/2001","123.35","57.32","1131"
"30/03/2001","122.95","57.11","1132"
"02/04/2001","121.56","56.1","1133"
"03/04/2001","120.68","55.43","1134"
"04/04/2001","119.74","55.05","1135"
"05/04/2001","118.98","55.24","1136"
"06/04/2001","117.7","54.34","1137"
"09/04/2001","117.6","54.47","1138"
"10/04/2001","116","54.23","1139"
"11/04/2001","115.49","53.59","1140"
"12/04/2001","115.42","53.56","1141"
"16/04/2001","114.27","52.01","1142"
"17/04/2001","112.64","51.22","1143"
"18/04/2001","114.93","52.65","1144"
"19/04/2001","113.91","52.01","1145"
"20/04/2001","113.2","49.89","1146"
"23/04/2001","121.4","53.69","1147"
"24/04/2001","114.89","50.75","1148"
"25/04/2001","114.82","50.07","1149"
"26/04/2001","114.98","51.31","1150"
"27/04/2001","121.74","55.29","1151"
"30/04/2001","120.68","54.83","1152"
"02/05/2001","123.64","55.24","1153"
"03/05/2001","128.33","57.94","1154"
"04/05/2001","127.15","57.48","1155"
"07/05/2001","131.17","59.19","1156"
"08/05/2001","132.1","58.76","1157"
"09/05/2001","132.07","58.36","1158"
"10/05/2001","133.12","58.9","1159"
"11/05/2001","133.3","58.31","1160"
"14/05/2001","127.64","55.18","1161"
"15/05/2001","130.79","55.92","1162"
"16/05/2001","133.42","57.53","1163"
"17/05/2001","133.35","57.88","1164"
"18/05/2001","136.53","59.23","1165"
"21/05/2001","132.58","57.15","1166"
"22/05/2001","132.76","57.15","1167"
"23/05/2001","131.81","56.19","1168"
"24/05/2001","131.57","56.01","1169"
"25/05/2001","127.41","54.92","1170"
"28/05/2001","126.68","54.27","1171"
"29/05/2001","127.58","54.34","1172"
"30/05/2001","127.87","54.48","1173"
"31/05/2001","124.46","52.41","1174"
"01/06/2001","126.62","53.27","1175"
"04/06/2001","127.2","53.4","1176"
"05/06/2001","128.6","53.81","1177"
"06/06/2001","126.58","53.01","1178"
"07/06/2001","126.17","53.3","1179"
"08/06/2001","127.41","54.01","1180"
"11/06/2001","124.36","52.27","1181"
"12/06/2001","126","52.39","1182"
"13/06/2001","126.63","52.28","1183"
"15/06/2001","128.38","53.05","1184"
"18/06/2001","134.98","54.98","1185"
"19/06/2001","127.2","51.31","1186"
"20/06/2001","126.11","51.08","1187"
"21/06/2001","127.47","53.54","1188"
"22/06/2001","121.79","52.68","1189"
"25/06/2001","119.91","52.13","1190"
"26/06/2001","120.23","51.67","1191"
"27/06/2001","120.33","52.16","1192"
"28/06/2001","119.69","52.04","1193"
"29/06/2001","118.92","51.48","1194"
"02/07/2001","115.53","49.54","1195"
"03/07/2001","116.29","49.44","1196"
"04/07/2001","117.13","48.36","1197"
"05/07/2001","116.75","47.27","1198"
"06/07/2001","118.65","47.08","1199"
"10/07/2001","117.59","47.22","1200"
"11/07/2001","117.71","46.27","1201"
"12/07/2001","117.74","46.44","1202"
"13/07/2001","117.57","46.02","1203"
"16/07/2001","119.63","46.33","1204"
"17/07/2001","118.59","47.44","1205"
"18/07/2001","119.75","48.62","1206"
"19/07/2001","118.56","47.25","1207"
"20/07/2001","118.15","48.18","1208"
"23/07/2001","116.54","48.26","1209"
"24/07/2001","119.25","48.26","1210"
"25/07/2001","115.83","46.56","1211"
"26/07/2001","114.96","46.35","1212"
"27/07/2001","113.96","46.33","1213"
"30/07/2001","113.2","46.87","1214"
"31/07/2001","113.49","45.99","1215"
"01/08/2001","113.09","45.33","1216"
"02/08/2001","112.11","44.97","1217"
"03/08/2001","112.15","44.77","1218"
"06/08/2001","110.92","45.05","1219"
"07/08/2001","110.68","44.56","1220"
"08/08/2001","110.86","44.9","1221"
"09/08/2001","110.97","44.98","1222"
"10/08/2001","107.2","43.5","1223"
"13/08/2001","110.47","44.21","1224"
"14/08/2001","110.98","44.11","1225"
"15/08/2001","111.78","44.85","1226"
"16/08/2001","112.6","45","1227"
"17/08/2001","121.46","48.2","1228"
"20/08/2001","113.97","45.24","1229"
"21/08/2001","114.43","44.88","1230"
"22/08/2001","115.99","45.97","1231"
"23/08/2001","119.26","47.14","1232"
"24/08/2001","116.65","45.78","1233"
